indicatorId,geoUnit,year,type,subtype,value
NERT.1.F.CP,AZE,2008,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2008,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2009,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AZE,2009,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AZE,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,AZE,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
NERT.1.F.CP,BDI,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2000,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2001,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2002,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2003,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2004,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2005,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2006,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2007,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2008,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2009,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BDI,2009,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BDI,2010,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2011,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2012,Source,Data sources,Source: UIS Dynamic Template based on
NERT.1.F.CP,BDI,2013,Source,Data sources,Source: UIS Dynamic Template based on
